,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
FC6,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
FC2,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
F4,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
F8,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01701162461015027,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.0,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01701162461015027,0.01672809753331443,0.016444570456478593,0.016161043379642755,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.016444570456478593,0.016444570456478593
Fp2,0.016652554332486594,0.01693480101608806,0.01693480101608806,0.016370307648885127,0.016652554332486594,0.01693480101608806,0.017217047699689528,0.016370307648885127,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.01693480101608806,0.016652554332486594,0.016370307648885127,0.016652554332486594,0.016652554332486594,0.0,0.016652554332486594,0.016652554332486594,0.016370307648885127,0.016652554332486594,0.01693480101608806,0.016652554332486594,0.01693480101608806,0.01693480101608806,0.016652554332486594,0.016652554332486594,0.016370307648885127,0.017217047699689528,0.01693480101608806,0.016370307648885127,0.016088060965283656,0.016652554332486594,0.016370307648885127,0.01693480101608806,0.016652554332486594,0.016652554332486594,0.016370307648885127,0.01693480101608806,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.01693480101608806,0.016370307648885127,0.016652554332486594,0.016652554332486594,0.01693480101608806,0.016652554332486594,0.016370307648885127,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.016652554332486594,0.01693480101608806,0.01693480101608806,0.016370307648885127,0.016370307648885127,0.016370307648885127
AF7,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
AF3,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01701162461015027,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.0,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01701162461015027,0.01672809753331443,0.016444570456478593,0.016161043379642755,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.016444570456478593,0.016444570456478593
AFz,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.016954106986261326,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.0,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.016954106986261326,0.01666179479684303,0.01666179479684303,0.01636948260742473,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303,0.01666179479684303
F1,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
F5,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01701162461015027,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.0,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01701162461015027,0.01672809753331443,0.016444570456478593,0.016161043379642755,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.016444570456478593,0.016444570456478593
FT7,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
FC3,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
C1,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
C5,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01701162461015027,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.0,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01701162461015027,0.01672809753331443,0.016444570456478593,0.016161043379642755,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.016444570456478593,0.016444570456478593
TP7,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
CP3,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
P1,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
P5,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
PO7,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
PO3,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
POz,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01701162461015027,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.0,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01701162461015027,0.01672809753331443,0.016444570456478593,0.016161043379642755,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.01672809753331443,0.016444570456478593,0.016444570456478593,0.016444570456478593
PO4,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
PO8,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
P2,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
CPz,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.017212659633536923,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.0,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.017212659633536923,0.01693503609106052,0.016379789006107717,0.015824541921154914,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.016379789006107717,0.01693503609106052,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01665741254858412,0.016379789006107717,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01665741254858412,0.01693503609106052,0.01693503609106052,0.016379789006107717,0.016379789006107717,0.016379789006107717
