,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
FT10,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FC6,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FC2,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
F4,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
F8,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
Fp2,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
AF7,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.0,0.0,0.011673151750972763,0.008380724334031727,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.009877282250823106,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.016761448668063453,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173,0.01706076025142173
AF3,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
AFz,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
F1,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
F5,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FT7,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FC3,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
C1,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
C5,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
TP7,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.0,0.0,0.011581834806461445,0.008229198415117342,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.009753124047546479,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634
CP3,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.0,0.0,0.011581834806461445,0.008229198415117342,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.009753124047546479,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634
P1,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
P5,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
PO7,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
PO3,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
POz,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
PO4,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
PO8,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
