,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
FC6,0.01676084666219711,0.016473517862273728,0.016569294128914856,0.01666507039555598,0.01666507039555598,0.016473517862273728,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.015324202662580213,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.0,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.016569294128914856,0.01666507039555598,0.01666507039555598,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.01676084666219711,0.016569294128914856,0.016569294128914856,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.016856622928838234,0.01666507039555598,0.01666507039555598,0.016856622928838234,0.016856622928838234,0.016569294128914856,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.016569294128914856,0.01666507039555598,0.016569294128914856,0.01666507039555598,0.01676084666219711,0.01676084666219711
FC2,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
F4,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
F8,0.01683950147464561,0.0164589477690039,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.0164589477690039,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.015222148225668348,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.0,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.01683950147464561,0.01674436304823518,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016554086195414326,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016934639901056037,0.016649224621824756,0.016649224621824756,0.017029778327466463,0.016934639901056037,0.016554086195414326,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.01683950147464561,0.01674436304823518
Fp2,0.01683727159667081,0.016454606333110113,0.016550272649000285,0.01664593896489046,0.01664593896489046,0.016454606333110113,0.01664593896489046,0.01683727159667081,0.01664593896489046,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.01530661054242801,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.0,0.01683727159667081,0.01664593896489046,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016550272649000285,0.01664593896489046,0.01664593896489046,0.016741605280780638,0.01683727159667081,0.016741605280780638,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.01683727159667081,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016741605280780638,0.016550272649000285,0.016550272649000285,0.01683727159667081,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016932937912560987,0.01664593896489046,0.01664593896489046,0.017124270544341336,0.016932937912560987,0.016550272649000285,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.016741605280780638,0.016550272649000285,0.01664593896489046,0.016550272649000285,0.01664593896489046,0.01683727159667081,0.016741605280780638
AF7,0.016838882510524303,0.016456180635285114,0.01655185610409491,0.016647531572904706,0.016647531572904706,0.016456180635285114,0.016647531572904706,0.016838882510524303,0.016647531572904706,0.016743207041714503,0.016647531572904706,0.016647531572904706,0.015308075009567547,0.016743207041714503,0.016743207041714503,0.016647531572904706,0.016647531572904706,0.0,0.016838882510524303,0.016647531572904706,0.016743207041714503,0.016647531572904706,0.016647531572904706,0.016647531572904706,0.016647531572904706,0.01655185610409491,0.016647531572904706,0.016647531572904706,0.016743207041714503,0.016838882510524303,0.016743207041714503,0.016743207041714503,0.016743207041714503,0.016647531572904706,0.016838882510524303,0.016647531572904706,0.016647531572904706,0.016647531572904706,0.016743207041714503,0.01655185610409491,0.01655185610409491,0.016838882510524303,0.016647531572904706,0.016647531572904706,0.016647531572904706,0.0169345579793341,0.016647531572904706,0.016647531572904706,0.017030233448143896,0.0169345579793341,0.01655185610409491,0.016743207041714503,0.016743207041714503,0.016647531572904706,0.016743207041714503,0.01655185610409491,0.016647531572904706,0.01655185610409491,0.016647531572904706,0.016838882510524303,0.016743207041714503
AF3,0.01683950147464561,0.0164589477690039,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.0164589477690039,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.015222148225668348,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.0,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.01683950147464561,0.01674436304823518,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016554086195414326,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016934639901056037,0.016649224621824756,0.016649224621824756,0.017029778327466463,0.016934639901056037,0.016554086195414326,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.01683950147464561,0.01674436304823518
AFz,0.01683950147464561,0.0164589477690039,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.0164589477690039,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.015222148225668348,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.0,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.01683950147464561,0.01674436304823518,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016554086195414326,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016934639901056037,0.016649224621824756,0.016649224621824756,0.017029778327466463,0.016934639901056037,0.016554086195414326,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.01683950147464561,0.01674436304823518
F1,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
F5,0.016837899543378994,0.01645738203957382,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.01645738203957382,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.015220700152207,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.0,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016837899543378994,0.0167427701674277,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016552511415525113,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016933028919330288,0.016647640791476407,0.016647640791476407,0.017123287671232876,0.016933028919330288,0.016552511415525113,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016837899543378994,0.0167427701674277
FT7,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
FC3,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
C1,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
C5,0.01683950147464561,0.0164589477690039,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.0164589477690039,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.015222148225668348,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.0,0.01683950147464561,0.016649224621824756,0.01674436304823518,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.01683950147464561,0.01674436304823518,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016554086195414326,0.01683950147464561,0.016649224621824756,0.016649224621824756,0.016649224621824756,0.016934639901056037,0.016649224621824756,0.016649224621824756,0.017029778327466463,0.016934639901056037,0.016554086195414326,0.01674436304823518,0.01674436304823518,0.016649224621824756,0.01674436304823518,0.016554086195414326,0.016649224621824756,0.016554086195414326,0.016649224621824756,0.01683950147464561,0.01674436304823518
TP7,0.016761904761904763,0.016476190476190478,0.01657142857142857,0.016666666666666666,0.016666666666666666,0.016476190476190478,0.016666666666666666,0.016761904761904763,0.016666666666666666,0.016761904761904763,0.016666666666666666,0.016666666666666666,0.015238095238095238,0.016761904761904763,0.016761904761904763,0.016666666666666666,0.016666666666666666,0.0,0.016761904761904763,0.016666666666666666,0.016761904761904763,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.01657142857142857,0.016666666666666666,0.016666666666666666,0.016761904761904763,0.016761904761904763,0.016761904761904763,0.016761904761904763,0.016761904761904763,0.016666666666666666,0.016761904761904763,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016761904761904763,0.01657142857142857,0.01657142857142857,0.016761904761904763,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.01685714285714286,0.016666666666666666,0.016666666666666666,0.01685714285714286,0.01685714285714286,0.01657142857142857,0.016761904761904763,0.016761904761904763,0.016666666666666666,0.016761904761904763,0.01657142857142857,0.016666666666666666,0.01657142857142857,0.016666666666666666,0.016761904761904763,0.016761904761904763
CP3,0.01676084666219711,0.016473517862273728,0.016569294128914856,0.01666507039555598,0.01666507039555598,0.016473517862273728,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.015324202662580213,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.0,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.016569294128914856,0.01666507039555598,0.01666507039555598,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.01676084666219711,0.016569294128914856,0.016569294128914856,0.01676084666219711,0.01666507039555598,0.01666507039555598,0.01666507039555598,0.016856622928838234,0.01666507039555598,0.01666507039555598,0.016856622928838234,0.016856622928838234,0.016569294128914856,0.01676084666219711,0.01676084666219711,0.01666507039555598,0.01676084666219711,0.016569294128914856,0.01666507039555598,0.016569294128914856,0.01666507039555598,0.01676084666219711,0.01676084666219711
P1,0.016837899543378994,0.01645738203957382,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.01645738203957382,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.015220700152207,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.0,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016837899543378994,0.0167427701674277,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016552511415525113,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016933028919330288,0.016647640791476407,0.016647640791476407,0.017123287671232876,0.016933028919330288,0.016552511415525113,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016837899543378994,0.0167427701674277
P5,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
PO7,0.016841103710751665,0.016460513796384395,0.016555661274976215,0.01665080875356803,0.01665080875356803,0.016460513796384395,0.01665080875356803,0.016841103710751665,0.01665080875356803,0.016745956232159846,0.01665080875356803,0.01665080875356803,0.015223596574690771,0.016745956232159846,0.016745956232159846,0.01665080875356803,0.01665080875356803,0.0,0.016841103710751665,0.01665080875356803,0.016745956232159846,0.01665080875356803,0.01665080875356803,0.01665080875356803,0.01665080875356803,0.016555661274976215,0.01665080875356803,0.01665080875356803,0.016745956232159846,0.016841103710751665,0.016745956232159846,0.016745956232159846,0.016745956232159846,0.01665080875356803,0.016841103710751665,0.01665080875356803,0.01665080875356803,0.01665080875356803,0.016745956232159846,0.016555661274976215,0.016555661274976215,0.016841103710751665,0.01665080875356803,0.01665080875356803,0.01665080875356803,0.01693625118934348,0.01665080875356803,0.01665080875356803,0.01693625118934348,0.01693625118934348,0.016555661274976215,0.016745956232159846,0.016745956232159846,0.01665080875356803,0.016745956232159846,0.016555661274976215,0.01665080875356803,0.016555661274976215,0.01665080875356803,0.016841103710751665,0.016745956232159846
PO3,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
POz,0.01683727159667081,0.016454606333110113,0.016550272649000285,0.01664593896489046,0.01664593896489046,0.016454606333110113,0.01664593896489046,0.01683727159667081,0.01664593896489046,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.01530661054242801,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.0,0.01683727159667081,0.01664593896489046,0.016741605280780638,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016550272649000285,0.01664593896489046,0.01664593896489046,0.016741605280780638,0.01683727159667081,0.016741605280780638,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.01683727159667081,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016741605280780638,0.016550272649000285,0.016550272649000285,0.01683727159667081,0.01664593896489046,0.01664593896489046,0.01664593896489046,0.016932937912560987,0.01664593896489046,0.01664593896489046,0.017124270544341336,0.016932937912560987,0.016550272649000285,0.016741605280780638,0.016741605280780638,0.01664593896489046,0.016741605280780638,0.016550272649000285,0.01664593896489046,0.016550272649000285,0.01664593896489046,0.01683727159667081,0.016741605280780638
PO4,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
PO8,0.016840493732657162,0.016457755238733135,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016457755238733135,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.015309539756961057,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.0,0.016840493732657162,0.01664912448569515,0.016744809109176157,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016840493732657162,0.016744809109176157,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.016553439862214143,0.016840493732657162,0.01664912448569515,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.01664912448569515,0.01664912448569515,0.016936178356138167,0.016936178356138167,0.016553439862214143,0.016744809109176157,0.016744809109176157,0.01664912448569515,0.016744809109176157,0.016553439862214143,0.01664912448569515,0.016553439862214143,0.01664912448569515,0.016840493732657162,0.016744809109176157
P2,0.016798791996979992,0.01642129105322763,0.016515666289165724,0.016704416761041903,0.016610041525103814,0.01642129105322763,0.016704416761041903,0.01689316723291808,0.016610041525103814,0.016704416761041903,0.016610041525103814,0.016704416761041903,0.015194412986032465,0.016798791996979992,0.016704416761041903,0.016610041525103814,0.016610041525103814,0.0,0.01689316723291808,0.016610041525103814,0.016704416761041903,0.016610041525103814,0.016610041525103814,0.016610041525103814,0.016610041525103814,0.016515666289165724,0.016610041525103814,0.016610041525103814,0.016798791996979992,0.016798791996979992,0.016704416761041903,0.016798791996979992,0.016798791996979992,0.016610041525103814,0.01689316723291808,0.016610041525103814,0.016610041525103814,0.016610041525103814,0.016798791996979992,0.016610041525103814,0.016515666289165724,0.01689316723291808,0.016610041525103814,0.016704416761041903,0.016610041525103814,0.01689316723291808,0.016610041525103814,0.016610041525103814,0.01745941864854662,0.01698754246885617,0.016515666289165724,0.016704416761041903,0.016798791996979992,0.016610041525103814,0.016798791996979992,0.016515666289165724,0.016610041525103814,0.016610041525103814,0.016610041525103814,0.01689316723291808,0.016798791996979992
CPz,0.016837899543378994,0.01645738203957382,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.01645738203957382,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.015220700152207,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.0,0.016837899543378994,0.016647640791476407,0.0167427701674277,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016837899543378994,0.0167427701674277,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016552511415525113,0.016837899543378994,0.016647640791476407,0.016647640791476407,0.016647640791476407,0.016933028919330288,0.016647640791476407,0.016647640791476407,0.017123287671232876,0.016933028919330288,0.016552511415525113,0.0167427701674277,0.0167427701674277,0.016647640791476407,0.0167427701674277,0.016552511415525113,0.016647640791476407,0.016552511415525113,0.016647640791476407,0.016837899543378994,0.0167427701674277
